Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarth,0.8516825292,6.480347235,8.186051719,956,1,full_before_split,split_separate
bagEarth,0.8516441288,6.453817066,8.231123652,118,1,full_before_split,split_separate
bagEarth,0.8515714661,6.15342994,8.050041354,945,1,full_before_split,split_separate
bagEarth,0.8515631071,6.172584203,8.146220443,2155,1,full_before_split,split_separate
bagEarth,0.8515244561,6.338077873,8.240135083,2184,1,full_before_split,split_separate
bagEarth,0.851501969,6.495402197,8.223494443,3965,1,full_before_split,split_separate
bagEarth,0.8514996595,6.643505372,8.49425679,1415,1,full_before_split,split_separate
bagEarth,0.8514672689,6.539123094,8.343646384,3504,1,full_before_split,split_separate
bagEarth,0.8514399939,6.765943236,8.102487994,836,1,full_before_split,split_separate
bagEarth,0.8513713306,6.755217714,8.606499609,752,1,full_before_split,split_separate
bagEarth,0.8513204209,6.378200153,8.240661178,2810,1,full_before_split,split_separate
bagEarth,0.8512961047,6.333794011,8.119958709,3856,1,full_before_split,split_separate
bagEarth,0.8512121374,6.331226003,8.149791716,3163,1,full_before_split,split_separate
bagEarth,0.8511555371,6.807679123,8.211581291,737,1,full_before_split,split_separate
bagEarth,0.8511488915,6.600604716,8.38872155,1388,1,full_before_split,split_separate
bagEarth,0.8510843075,6.519102434,8.117275476,266,1,full_before_split,split_separate
bagEarth,0.8510162091,6.271290563,7.899255801,3355,1,full_before_split,split_separate
bagEarth,0.8510069874,6.478668879,8.295631001,1763,1,full_before_split,split_separate
bagEarth,0.8510035502,6.402735496,8.071330882,1505,1,full_before_split,split_separate
bagEarth,0.8509895944,6.446981697,8.143943926,2900,1,full_before_split,split_separate
bagEarth,0.8509611439,6.225224593,8.225778916,879,1,full_before_split,split_separate
bagEarth,0.8508697949,5.985163601,7.698693512,2716,1,full_before_split,split_separate
bagEarth,0.8508158455,6.48907889,8.281132628,3466,1,full_before_split,split_separate
bagEarth,0.8507419049,6.634112224,8.219763423,814,1,full_before_split,split_separate
bagEarth,0.8507118232,5.925872798,7.889529574,3366,1,full_before_split,split_separate
bagEarth,0.8506641161,6.825233717,8.332758195,3110,1,full_before_split,split_separate
bagEarth,0.8506498354,6.795072908,8.42209495,855,1,full_before_split,split_separate
bagEarth,0.8505609977,6.471083187,8.319308306,3107,1,full_before_split,split_separate
bagEarth,0.8505159255,6.505451228,8.266243321,1558,1,full_before_split,split_separate
bagEarth,0.8504933332,6.669235935,8.230117902,3933,1,full_before_split,split_separate
bagEarth,0.8504822643,6.241447121,8.018469475,880,1,full_before_split,split_separate
bagEarth,0.8504786332,6.471133186,8.000252518,3317,1,full_before_split,split_separate
bagEarth,0.8504633761,6.484060684,8.323178209,731,1,full_before_split,split_separate
bagEarth,0.8504585915,6.441678066,8.166251683,2342,1,full_before_split,split_separate
bagEarth,0.850452898,6.424564119,8.168317831,511,1,full_before_split,split_separate
bagEarth,0.8504439494,6.499717677,8.154011179,794,1,full_before_split,split_separate
bagEarth,0.8504192279,6.633064982,8.247128032,1588,1,full_before_split,split_separate
bagEarth,0.8503448162,6.4796087,8.08247645,341,1,full_before_split,split_separate
bagEarth,0.8502462512,6.310544524,7.932663947,561,1,full_before_split,split_separate
bagEarth,0.8501753362,6.972471623,8.575415834,2503,1,full_before_split,split_separate
bagEarth,0.8501373587,7.013846282,8.333441646,2840,1,full_before_split,split_separate
bagEarth,0.8501148169,6.673647564,8.25941586,1909,1,full_before_split,split_separate
bagEarth,0.8500468506,6.637349385,8.397133467,1718,1,full_before_split,split_separate
bagEarth,0.8500354745,6.42491731,8.226304884,761,1,full_before_split,split_separate
bagEarth,0.8500340758,6.074112766,8.045036113,3794,1,full_before_split,split_separate
bagEarth,0.8500061948,6.658876346,8.445551318,2997,1,full_before_split,split_separate
bagEarth,0.8499847661,6.322935939,8.244511913,1613,1,full_before_split,split_separate
bagEarth,0.8499586488,6.117170043,8.137560202,279,1,full_before_split,split_separate
bagEarth,0.8499579853,6.029292107,7.983806056,1172,1,full_before_split,split_separate
bagEarth,0.8499165599,6.295215091,8.018944648,464,1,full_before_split,split_separate
bagEarth,0.8499081662,6.584411805,8.216190535,1170,1,full_before_split,split_separate
bagEarth,0.8497807766,6.671074841,8.239834388,3012,1,full_before_split,split_separate
bagEarth,0.849764357,6.48088992,8.313001051,1038,1,full_before_split,split_separate
bagEarth,0.8497446561,6.812069085,8.468415231,2391,1,full_before_split,split_separate
bagEarth,0.8497436905,6.71321392,8.200753587,3900,1,full_before_split,split_separate
bagEarth,0.8496777158,6.272663502,8.157663638,1269,1,full_before_split,split_separate
bagEarth,0.8496711563,6.655907127,8.450827274,3123,1,full_before_split,split_separate
bagEarth,0.8496473679,6.458926375,8.166379117,818,1,full_before_split,split_separate
bagEarth,0.8496240351,6.385814938,8.314771073,1190,1,full_before_split,split_separate
bagEarth,0.8495685988,6.96810918,8.442403198,3826,1,full_before_split,split_separate
bagEarth,0.8495220879,6.51393285,8.242388001,578,1,full_before_split,split_separate
bagEarth,0.8495082671,6.247126528,8.147270376,2627,1,full_before_split,split_separate
bagEarth,0.849504921,6.775512186,8.112640127,2143,1,full_before_split,split_separate
bagEarth,0.8495025754,6.158009216,8.07635306,3932,1,full_before_split,split_separate
bagEarth,0.8494672429,6.639955571,8.299318208,3771,1,full_before_split,split_separate
bagEarth,0.84945278,6.605397988,8.548156407,764,1,full_before_split,split_separate
bagEarth,0.8493720314,6.604444176,8.454038291,2488,1,full_before_split,split_separate
bagEarth,0.8493524336,6.637571856,8.400923472,1534,1,full_before_split,split_separate
bagEarth,0.8493195279,6.524537402,8.150145947,196,1,full_before_split,split_separate
bagEarth,0.8493169681,6.285082922,8.141918195,2945,1,full_before_split,split_separate
bagEarth,0.8493121947,6.613268991,8.445594467,189,1,full_before_split,split_separate
bagEarth,0.8492566494,6.290379381,8.306036122,1328,1,full_before_split,split_separate
bagEarth,0.8492520192,6.778815929,8.614442652,3197,1,full_before_split,split_separate
bagEarth,0.8492181186,6.497821052,8.217956414,2110,1,full_before_split,split_separate
bagEarth,0.8491961382,6.519371915,8.344198293,176,1,full_before_split,split_separate
bagEarth,0.8491894969,6.654818721,8.416705885,1673,1,full_before_split,split_separate
bagEarth,0.8491712928,6.408227372,8.197578459,1969,1,full_before_split,split_separate
bagEarth,0.8491596263,6.332158159,8.128482094,3729,1,full_before_split,split_separate
bagEarth,0.8491280242,6.555063138,8.286852272,3422,1,full_before_split,split_separate
bagEarth,0.8491207338,6.671503224,8.293443438,3073,1,full_before_split,split_separate
bagEarth,0.8491115325,6.317493904,8.128811728,3014,1,full_before_split,split_separate
bagEarth,0.8491092228,6.586397911,8.502907099,442,1,full_before_split,split_separate
bagEarth,0.8490622732,6.657418922,8.389208774,1382,1,full_before_split,split_separate
bagEarth,0.8490525343,6.345555916,8.185993159,1010,1,full_before_split,split_separate
bagEarth,0.8490516348,6.611069423,8.387878297,3220,1,full_before_split,split_separate
bagEarth,0.8490472817,6.636887209,8.527009214,1532,1,full_before_split,split_separate
bagEarth,0.8490400052,6.700437631,8.269881749,3693,1,full_before_split,split_separate
bagEarth,0.8490137061,6.484437297,8.160938334,3572,1,full_before_split,split_separate
bagEarth,0.8489367382,5.835681907,7.862543639,545,1,full_before_split,split_separate
bagEarth,0.8488688652,6.136578945,7.990250695,573,1,full_before_split,split_separate
bagEarth,0.8488187576,6.461206674,8.359332462,297,1,full_before_split,split_separate
bagEarth,0.8487846861,6.35165086,8.183764999,3351,1,full_before_split,split_separate
bagEarth,0.8486986269,6.537448254,8.331327443,3830,1,full_before_split,split_separate
bagEarth,0.8486923091,6.50686657,8.286162301,527,1,full_before_split,split_separate
bagEarth,0.8486715466,6.446864622,8.329014155,1256,1,full_before_split,split_separate
bagEarth,0.848625588,6.444125591,8.285039954,2928,1,full_before_split,split_separate
bagEarth,0.8484952927,6.803854728,8.512658525,2792,1,full_before_split,split_separate
bagEarth,0.848483545,6.62075896,8.330714004,1232,1,full_before_split,split_separate
bagEarth,0.8484401354,6.316610474,7.995118987,1762,1,full_before_split,split_separate
bagEarth,0.8484395166,7.150558994,8.575115808,1725,1,full_before_split,split_separate
bagEarth,0.8484225033,6.076846553,8.248252216,2450,1,full_before_split,split_separate
bagEarth,0.8484204376,7.115918575,8.565345408,2210,1,full_before_split,split_separate
bagEarth,0.8483836341,7.265098283,8.536728376,510,1,full_before_split,split_separate
bagEarth,0.8483098266,6.692730041,8.385971224,1113,1,full_before_split,split_separate
bagEarth,0.8482518656,6.646820242,8.440037061,2233,1,full_before_split,split_separate
bagEarth,0.848176138,7.007569463,8.569532327,2349,1,full_before_split,split_separate
bagEarth,0.8480836017,6.805411639,8.523998049,1007,1,full_before_split,split_separate
bagEarth,0.8480714679,6.312805911,8.255565098,3144,1,full_before_split,split_separate
bagEarth,0.8480291449,6.49160775,8.348048199,1292,1,full_before_split,split_separate
bagEarth,0.8480047496,6.3437476,8.289218573,1717,1,full_before_split,split_separate
bagEarth,0.8479878948,6.701051047,8.354071472,2504,1,full_before_split,split_separate
bagEarth,0.8479737916,6.57997618,8.204983364,250,1,full_before_split,split_separate
bagEarth,0.8479498706,6.217264342,8.026543659,3049,1,full_before_split,split_separate
bagEarth,0.8479478813,6.33327384,8.086070079,1704,1,full_before_split,split_separate
bagEarth,0.8479227428,7.080838203,8.61369686,3648,1,full_before_split,split_separate
bagEarth,0.8478541818,6.808954803,8.424046856,249,1,full_before_split,split_separate
bagEarth,0.847839902,6.363656032,8.070677078,976,1,full_before_split,split_separate
bagEarth,0.8478371523,6.561568616,8.4034832,986,1,full_before_split,split_separate
bagEarth,0.8478178323,6.294442166,8.191841739,1598,1,full_before_split,split_separate
bagEarth,0.8477526994,6.515193795,8.360806639,3482,1,full_before_split,split_separate
bagEarth,0.8477451587,6.400485171,8.23736155,2219,1,full_before_split,split_separate
bagEarth,0.8477168084,6.546661437,8.252081272,628,1,full_before_split,split_separate
bagEarth,0.8475617796,6.883813869,8.521237004,3174,1,full_before_split,split_separate
bagEarth,0.8475433804,6.380493634,8.410009835,2791,1,full_before_split,split_separate
bagEarth,0.8474633669,6.421546405,8.242205489,85,1,full_before_split,split_separate
bagEarth,0.8474580955,6.833404418,8.558423849,897,1,full_before_split,split_separate
bagEarth,0.847421627,6.906420414,8.262143074,2528,1,full_before_split,split_separate
bagEarth,0.8473806422,6.643185196,8.361155775,1326,1,full_before_split,split_separate
bagEarth,0.8473767758,6.567311933,8.311261212,1213,1,full_before_split,split_separate
bagEarth,0.8473718075,6.459333257,8.302578985,368,1,full_before_split,split_separate
bagEarth,0.8473654654,6.21210285,8.129312055,3489,1,full_before_split,split_separate
bagEarth,0.8473345697,6.512293593,8.09991684,1052,1,full_before_split,split_separate
bagEarth,0.8473014695,6.502482756,8.145802959,3594,1,full_before_split,split_separate
bagEarth,0.8472975463,6.473607992,8.128637431,1638,1,full_before_split,split_separate
bagEarth,0.8472306165,6.578003299,8.193203924,3093,1,full_before_split,split_separate
bagEarth,0.847215727,6.380489014,8.225695898,17,1,full_before_split,split_separate
bagEarth,0.8471976399,6.44270392,8.236493368,232,1,full_before_split,split_separate
bagEarth,0.8471931678,6.876421592,8.592910472,1627,1,full_before_split,split_separate
bagEarth,0.847118777,6.359060766,8.068681178,1736,1,full_before_split,split_separate
bagEarth,0.8471171999,6.692088179,8.400353328,772,1,full_before_split,split_separate
bagEarth,0.847074522,6.796087321,8.612054993,805,1,full_before_split,split_separate
bagEarth,0.847066009,6.469148409,8.396234497,1999,1,full_before_split,split_separate
bagEarth,0.8470441086,6.432405598,8.12046276,2934,1,full_before_split,split_separate
bagEarth,0.8470402981,6.644832284,8.395966386,3723,1,full_before_split,split_separate
bagEarth,0.8470384431,6.361634349,8.238111123,1477,1,full_before_split,split_separate
bagEarth,0.8470270067,6.510645687,8.24569443,3540,1,full_before_split,split_separate
bagEarth,0.8470073222,6.92686166,8.408263777,2991,1,full_before_split,split_separate
bagEarth,0.8469766068,6.443114761,8.199568848,445,1,full_before_split,split_separate
bagEarth,0.8469697601,6.463426746,8.345156775,2281,1,full_before_split,split_separate
bagEarth,0.8469566837,6.294549649,8.108978535,1346,1,full_before_split,split_separate
bagEarth,0.8469213787,6.394554986,8.368723628,3664,1,full_before_split,split_separate
bagEarth,0.8468533251,6.19253541,8.217293172,2636,1,full_before_split,split_separate
bagEarth,0.8468300126,6.64631763,8.32014701,1360,1,full_before_split,split_separate
bagEarth,0.8467721392,6.566005813,8.302045329,1,1,full_before_split,split_separate
bagEarth,0.8467447714,6.606512956,8.623513511,2171,1,full_before_split,split_separate
bagEarth,0.8466971883,6.410008642,8.30062568,2323,1,full_before_split,split_separate
bagEarth,0.8466789296,6.439366114,8.222965934,3475,1,full_before_split,split_separate
bagEarth,0.8466692546,6.55929635,8.271989777,3637,1,full_before_split,split_separate
bagEarth,0.8466268858,6.431540035,8.125094579,2782,1,full_before_split,split_separate
bagEarth,0.8466208914,6.520721651,8.179722672,3993,1,full_before_split,split_separate
bagEarth,0.8466028853,6.741804786,8.457734765,2545,1,full_before_split,split_separate
bagEarth,0.8465927659,6.679426874,8.482572492,2282,1,full_before_split,split_separate
bagEarth,0.8465867971,6.598020034,8.184098606,81,1,full_before_split,split_separate
bagEarth,0.846580383,6.6755796,8.393248826,3631,1,full_before_split,split_separate
bagEarth,0.8465188582,6.590652828,8.105041283,2052,1,full_before_split,split_separate
bagEarth,0.8464960133,6.556936634,8.258324544,2374,1,full_before_split,split_separate
bagEarth,0.8464727138,6.592088385,8.276959133,98,1,full_before_split,split_separate
bagEarth,0.8464277787,6.434601019,8.439276398,2631,1,full_before_split,split_separate
bagEarth,0.8463930393,6.591829297,8.517734776,3859,1,full_before_split,split_separate
bagEarth,0.8463745586,6.318636426,8.324930694,776,1,full_before_split,split_separate
bagEarth,0.8463263308,6.243379106,8.029029547,3957,1,full_before_split,split_separate
bagEarth,0.8463230925,6.507303555,8.408189535,990,1,full_before_split,split_separate
bagEarth,0.84629566,6.553700925,8.325319941,3953,1,full_before_split,split_separate
bagEarth,0.846259434,6.719121036,8.333074363,1254,1,full_before_split,split_separate
bagEarth,0.846236156,6.618260362,8.366861052,2158,1,full_before_split,split_separate
bagEarth,0.8462205889,6.568771548,8.427136902,192,1,full_before_split,split_separate
bagEarth,0.846219951,6.771690524,8.303532462,1629,1,full_before_split,split_separate
bagEarth,0.8462067281,7.082938784,8.521522366,622,1,full_before_split,split_separate
bagEarth,0.8462063561,6.902246585,8.583121312,2153,1,full_before_split,split_separate
bagEarth,0.8462020947,6.843090452,8.538035823,1662,1,full_before_split,split_separate
bagEarth,0.8461638475,6.674430013,8.435829637,1467,1,full_before_split,split_separate
bagEarth,0.8461286216,6.585707243,8.337823018,3115,1,full_before_split,split_separate
bagEarth,0.8461119688,6.666315823,8.597755392,1705,1,full_before_split,split_separate
