"Sample","Ground_Truth","Predicted","Difference"
"X200598340040_R01C01","69.02","30.0995219375173",-38.9204780624827
"X200598340040_R02C01","31.2","32.9528009074505",1.7528009074505
"X200598340040_R03C01","50.4","45.6948348671457",-4.7051651328543
"X200598340040_R04C01","49.94","43.7318596583696",-6.2081403416304
"X200598340040_R05C01","37.4","18.7980610852862",-18.6019389147138
"X200598340040_R06C01","33.9","21.3921230744691",-12.5078769255309
"X200598340040_R07C01","56.76","45.9104714444818",-10.8495285555182
"X200598340040_R08C01","45.24","26.787376966285",-18.452623033715
"X200598350004_R01C01","66.88","54.2753094395374",-12.6046905604626
"X200598350004_R02C01","44.06","32.0132982105409",-12.0467017894591
"X200598350004_R03C01","66.02","39.5245073171269",-26.4954926828731
"X200598350004_R04C01","55.76","37.6360318787393",-18.1239681212607
"X200598350004_R05C01","47.7","37.9932971824347",-9.7067028175653
"X200598350004_R06C01","62.78","19.7037544868235",-43.0762455131765
"X200598350004_R07C01","46.6","27.4305523933589",-19.1694476066411
"X200598350004_R08C01","71.12","54.7602848232764",-16.3597151767236
"X200598350005_R01C01","41.68","31.4372913017961",-10.2427086982039
"X200598350005_R04C01","36.66","32.2726866669806",-4.3873133330194
"X200598350005_R05C01","45.84","23.7828830218109",-22.0571169781891
"X200598350005_R07C01","40.42","24.0929621645688",-16.3270378354312
"X200598350006_R01C01","47.66","29.0322786119144",-18.6277213880856
"X200598350006_R02C01","58.42","27.2407356205231",-31.1792643794769
"X200598350006_R03C01","38.54","37.0737270172404",-1.4662729827596
"X200598350006_R04C01","51.04","32.0731843806492",-18.9668156193508
"X200598350006_R05C01","52.62","33.4375595014224",-19.1824404985776
"X200598350006_R06C01","67.56","47.2531450403421",-20.3068549596579
"X200598350006_R07C01","60.68","30.8741232189188",-29.8058767810812
"X200598350006_R08C01","57.22","44.1209358656024",-13.0990641343976
"X200598350011_R01C01","44.76","42.0710257464601",-2.6889742535399
"X200598350011_R02C01","67.68","44.2245998813626",-23.4554001186374
"X200598350011_R03C01","63.08","34.0952415351166",-28.9847584648834
"X200598350011_R04C01","49.6","33.1184204919648",-16.4815795080352
"X200598350011_R05C01","37.5","24.7811327139379",-12.7188672860621
"X200598350011_R06C01","77.16","52.4645868104395",-24.6954131895605
"X200598350011_R07C01","58.04","32.3233792061814",-25.7166207938186
"X200598350011_R08C01","39.98","20.029203569201",-19.950796430799
"X200598350012_R01C01","75.06","43.4022023579844",-31.6577976420156
"X200598350012_R02C01","49.48","41.3126141985932",-8.16738580140679
"X200598350012_R03C01","53.72","24.1555611694169",-29.5644388305831
"X200598350012_R04C01","38.58","35.1212081524098",-3.4587918475902
"X200598350012_R05C01","75.48","23.4247494426763",-52.0552505573237
"X200598350012_R06C01","75.7","56.5235971086791",-19.1764028913209
"X200598350012_R07C01","41.08","30.5530236990446",-10.5269763009554
"X200598350012_R08C01","54.3","41.6944249487626",-12.6055750512374
"X200598350015_R01C01","37.8","22.9257191217345",-14.8742808782655
"X200598350015_R02C01","63.32","32.3543856707376",-30.9656143292624
"X200598350015_R03C01","49.58","26.8265585063045",-22.7534414936955
"X200598350015_R05C01","70.54","66.7412951498212",-3.79870485017881
"X200598350015_R07C01","52.9","28.3914531051309",-24.5085468948691
"X200598350015_R08C01","79.5","46.5896578622474",-32.9103421377526
"X200598350017_R02C01","47.32","27.143396865546",-20.176603134454
"X200598350017_R03C01","40.14","28.864171161205",-11.275828838795
"X200598350017_R04C01","43.78","21.9631087294064",-21.8168912705936
"X200598350017_R05C01","71.24","52.9392485972804",-18.3007514027196
"X200598350017_R06C01","44.64","39.0410421394247",-5.5989578605753
"X200598350017_R07C01","59.4","34.345337154751",-25.054662845249
"X200598350017_R08C01","61.02","27.4768145690439",-33.5431854309561
"X200598350018_R01C01","32.26","29.4727289392177",-2.7872710607823
"X200598350018_R02C01","65.52","33.6857295703851",-31.8342704296149
"X200598350018_R03C01","48.68","32.9031836109672",-15.7768163890328
"X200598350018_R04C01","51.92","42.3652972078706",-9.5547027921294
"X200598350018_R05C01","33.1","19.2041119546632",-13.8958880453368
"X200598350018_R06C01","67.92","35.5750420152571",-32.3449579847429
"X200598350018_R07C01","48.24","23.0720731483354",-25.1679268516646
"X200598350018_R08C01","37.5","35.6251407972675",-1.8748592027325
"X200598350022_R01C01","48.46","25.6044875056269",-22.8555124943731
"X200598350022_R02C01","65.54","38.8070601648197",-26.7329398351803
"X200598350022_R03C01","45.98","26.7496048232754",-19.2303951767246
